Designator,Mid X,Mid Y,Rotation,Layer
C1,104.25,-85.75,0.0,top
J1,82.375,-81.485,0.0,bottom
J2,126.125,-81.5,0.0,top
J3,120.15,-81.485,0.0,bottom
J4,97.05,-81.485,0.0,bottom
LED1,104.25,-81.5,180.0,top
